COUNTY,COUNTY_NAME,CTY_GEO_ID,SUBCOUNTY_NAME,SUBCTY_GEO_ID,DISTRICT,PRECINCT_CODE,PRECINCT_NAME,ACTIVE_VOTER_COUNT,CHURCH,POLLING_PLACE,Address
PIKE,"Pike County, Mississippi",0500000US28113,,,0,1,(01) NEW HOPE BAPTIST CHURCH,1031,True,(01)NEW HOPE BAPTIST CHURCH,515 LOCUST ST N MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,2,(02) S MCCOMB BAPTIST CHURCH,540,True,(02)S MCCOMB BAPTIST CHURCH FELLOWSHIP HALL,340 24 TH ST MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,3,SUMMIT UMMC,569,True,SUMMIT UNITED METHODIST CHURCH,1107 BALDWIN ST 39666
PIKE,"Pike County, Mississippi",0500000US28113,,,0,4,(04) MLK CENTER,977,False,(04)MLK CENTER,601 MLK DR MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,5,(05) NORTH MCCOMB BAPTIST CHURCH,858,True,(05)NORTH MCCOMB BAPTIST CHURCH,504 LAUREL ST MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,6,(06) PRESLEY EVENT CENTER,485,False,(06) PRESLEY EVENT CENTER,529 PRESLEY BLVD MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,7,(07) ST MARY FREE WILL BAPT. CH.,924,True,(07)ST MARY UNITED FREE WILL BAPTIST CHURCH,1557 CC BRYANT MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,8,(08) FERNWOOD BAPTIST CHURCH,1119,True,"(08)FERNWOOD BAPTIST CHURCH, FELLOWSHIP HALL",1056 OAK AVE FERNWOOD MS 39635
PIKE,"Pike County, Mississippi",0500000US28113,,,0,9,(09) MAGNOLIA COMM CTR.,1161,False,MAGNOLIA COMMUNITY CENTER,235 S CHERRY ST MAGNOLIA MS 39652
PIKE,"Pike County, Mississippi",0500000US28113,,,0,10,(10) BRASWELL EDUCATION COMPLEX,1366,False,(10)BRASWELL EDUCATION COMPLEX,1010 HWY 48 E MAGNOLIA MS 39652
PIKE,"Pike County, Mississippi",0500000US28113,,,0,11,(11) ST. JAMES MISS. BAPT. CHURCH,625,True,(11)ST. JAMES MISS. BAPT. CHURCH,9100 OLD HIGHWAY 24 MAGNOLIA MS 39652
PIKE,"Pike County, Mississippi",0500000US28113,,,0,12,(12) NAVILLA BAPTIST CHURCH FELLOWSHIP HALL,1441,True,(12)NAVILLA BAPTIST CHURCH,3130 OLD HWY 24 MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,13,(13) HOLMESVILLE COMM.,964,False,(13)HOLMESVILLE COMM.,1016 TENNESSEE ST MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,14,(14) CALVARY BAPTIST CHURCH,942,True,(14)CALVARY BAPTIST CHURCH,1009 PRICEDALE DR SUMMIT MS 39666
PIKE,"Pike County, Mississippi",0500000US28113,,,0,15,(15) FRIENDSHIP BAPT. CHURCH,882,True,"(15)FRIENDSHIP BAPT. CHURCH, FAMILY LIFE CTR",1046 FRIENDSHIP CIR MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,16,(16) SUMMIT CITY HALL,520,False,(16)SUMMIT CITY HALL,706 W RAILROAD AVE SUMMIT MS 39666
PIKE,"Pike County, Mississippi",0500000US28113,,,0,17,(17) SMCC WORK FORCE TRAINING CTR,1442,False,(17)SMCC WORK FORCE TRAINING CTR.,1146 HORACE HOLMES DR SUMMIT MS 39666
PIKE,"Pike County, Mississippi",0500000US28113,,,0,18,(18) JOHNSTON CHAPEL METH. CHURCH,1308,True,"(18)JOHNSTON CHAPEL METH. CH, GYM",2093 CHAPEL DR SUMMIT MS 39666
PIKE,"Pike County, Mississippi",0500000US28113,,,0,19,(19) PISGAH METHODIST CHURCH,1138,True,"(19)PISGAH METHODIST CHURCH, FELLOWSHIP HALL",2048 HWY 570 W SUMMIT MS 39666
PIKE,"Pike County, Mississippi",0500000US28113,,,0,20,(20) PIKE CO. NAT. BANK,800,False,"(20)PIKE CO.NAT.BANK, COMMUNITY ROOM",350 RAWLS DR MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,21,(21) OLD PROGRESS VOLUNTEER FIRE STATION,1424,False,(21)OLD PROGRESS VOL. FIRE STA.,1005 MAG-PROG RD MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,22,(22) CHURCH OF CHRIST,1143,True,"(22)CHURCH OF CHRIST, FELLOWSHIP HALL",1111 PARKLANE RD MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,23,(23) WEST MCCOMB BAPT. CHURCH,910,True,"(23)WEST MCCOMB BAPT. CHURCH, FELLOWSHIP HALL",4016 HIGHWAY 24 W MCCOMB MS 39648
PIKE,"Pike County, Mississippi",0500000US28113,,,0,24,(24) OUR LADY OF HOPE,1256,True,(24) OUR LADY OF HOPE,3167 OLD 51 S OSYKA MS 39657
PIKE,"Pike County, Mississippi",0500000US28113,,,0,25,(25) OSYKA CITY HALL,497,False,(25)OSYKA CITY HALL,215 LIBERTY ST E OSYKA MS 39657
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,AL,ALGOMA AL,913,False,PRECINCT AL,ALGOMA COMMUNITY HOUSE 186 FRONT STREET ALGOMA MS 38820
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,BA,BANKHEAD BA,962,False,PRECINCT BA,BANKHEAD POLLING PLACE 3039 HIGHWAY 6 EAST PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,BE,BETHEL/ENDVILLE BE,837,False,PRECINCT BE,BETHEL/ENDVILLE POLLING PLACE 30 ENDVILLE ROAD BELDEN MS 38826
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,BEC,BECKHAM BEC,762,False,PRECINCT BEC,BECKHAM COMMUNITY CENTER 9413 HIGHWAY 15 SOUTH PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,BU,BUCHANAN BU,743,True,PRECINCT BU,BUCHANAN BAPTIST CHURCH FELLOWSHIP HALL 4783 FRIENDSHIP ROAD PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,CC,CHERRY CREEK CC,853,False,PRECINCT CC,OLD CHERRY CREEK SCHOOL 90 CENTER HILL ROAD ECRU MS 38841
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,EC,ECRU EC,1227,False,PRECINCT EC,ECRU COMMUNITY CENTER 154 CENTRAL AVENUE ECRU MS 38841
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,FR,FRIENDSHIP FR,304,True,PRECINCT FR,FRIENDSHIP BAPTIST CHURCH 6248 HIGHWAY 15 NORTH ECRU MS 38841
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,HO,HOYLE HO,982,False,PRECINCT HO,GLOBAL OUTREACH BUILDING 74 KINGSHIGHWAY PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,HU,HURRICANE HU,675,False,PRECINCT HU,HURRICANE COMMUNITY CENTER 7930 HIGHWAY 346 THAXTON MS 38871
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,JU,JUDAH JU,401,False,PRECINCT JU,JUDAH POLLING PLACE 11315 HWY 341 RANDOLPH MS 38864
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,LO,LONGVIEW LO,419,False,PRECINCT LO,LONGVIEW POLLING PLACE 3465 LONGVIEW ROAD BELDEN MS 38826
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,OH,OAKHILL OH,428,False,PRECINCT OH,OAK HILL COMMUNITY CENTER 101 OAK HILL LOOP PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,P1,PONTOTOC 1 P1,473,False,PRECINCT P1,MAPLE DRIVE PRESBYTERIAN CHURCH 146 MAPLE DRIVE PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,P2,PONTOTOC 2 P2,760,False,PRECINCT P2,PONTOTOC COUNTY AIRPORT 445 AVIATION LANE PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,P3,PONTOTOC 3 P3,1327,False,PRECINCT P3,AMERICAN LEGION BUILDING 327 LEGION LANE PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,P4,PONTOTOC 4 P4,784,False,PRECINCT P4,PEPA WAREHOUSE 930 HWY 41 PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,P5,PONTOTOC 5 P5,1625,False,PRECINCT P5,PONTOTOC COUNTY COURTHOUSE 11 WASHINGTON STREET PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,RA,RANDOLPH,1038,False,PRECINCT RA,RANDOLPH FIRE DEPARTMENT 240 TOPSY ROAD RANDOLPH MS 38864
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,RO,ROBBS RO,89,False,PRECINCT RO,ROBBS POLLING PLACE 450 ROBBS BEND RANDOLPH MS 38864
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,SH,SHERMAN SH,451,False,PRECINCT SH,SHERMAN LIBRARY 56 WEST LAMAR STREET SHERMAN MS 38869
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,SP,SPRINGVILLE SP,1195,False,PRECINCT SP,SPRINGVILLE POLLING PLACE 42 SOUTH PONTOTOC ROAD PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,TH,THAXTON TH,812,False,PRECINCT TH,THAXTON COMMUNITY CENTER 10615 HWY 336 THAXTON MS 38871
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,TO,TOCCOPOLA TO,369,False,PRECINCT TO,TOCCOPOLA COMMUNITY CENTER 3152 TOCCOPOLA JUNCTION ROAD THAXTON MS 38871
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,TR,TROY TR,878,False,PRECINCT TR,TROY FIRE DEPARTMENT 175 ROCK HILL ROAD PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,TU,TURNPIKE TU,528,False,PRECINCT TU,TURNPIKE VOTING PRECINCT 39 MCGREGOR CHAPEL ROAD NORTH PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,WO,WOODLAND WO,231,False,PRECINCT WO,WOODLAND POLLING PLACE 3597 WOODLAND ROAD PONTOTOC MS 38863
PONTOTOC,"Pontotoc County, Mississippi",0500000US28115,,,0,Z,ZION Z,664,False,PRECINCT Z,DISTRICT 4 ROAD MAINTENANCE FACILITY 149 WOODLAND ROAD PONTOTOC MS 38863
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 1, Prentiss County, Mississippi",0600000US2811790531,1,1BOOTH,AG-CTR/THRASHER,1970,False,PRENTISS CO. AGRICENTER,2301 NORTH SECOND ST. BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 1, Prentiss County, Mississippi",0600000US2811790531,1,1TUSNC,TUSCUMBIA-NEW CANDLER,749,False,TUSCUMBIA COMMUNITY CENTER,80 CR 1101 BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 2, Prentiss County, Mississippi",0600000US2811791269,2,2BLK,BLACKLAND,521,False,BLACKLAND COMMUNITY CENTER,289 CR 7200 BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 2, Prentiss County, Mississippi",0600000US2811791269,2,2CR,CROSS ROADS,761,False,JUMPERTOWN COMMUNITY CENTER,724 HIGHWAY 4 WEST BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 2, Prentiss County, Mississippi",0600000US2811791269,2,2WB,WEST BOONEVILLE,1965,False,WEST SIDE COMMUNITY CENTER,101 DALLISON DR. BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 3, Prentiss County, Mississippi",0600000US2811792007,3,3BLD,BALDWYN,1455,False,ANNE SPENCER COX PUBLIC LIBRARY,303 N. THIRD ST. BALDWYN MS 38824
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 3, Prentiss County, Mississippi",0600000US2811792007,3,3ING,INGRAM,376,False,INGRAM FIRE STATION,212 CR 6200 BALDWYN MS 38824
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 3, Prentiss County, Mississippi",0600000US2811792007,3,3WH,WHEELER,1006,True,WHEELER METHODIST CHURCH,641 CR 5031 BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 4, Prentiss County, Mississippi",0600000US2811792745,4,4EB,EAST BOONEVILLE,1255,False,PRENTISS BAPTIST ASSOCIATION BUILDING,400 MARIETTA ST. BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 4, Prentiss County, Mississippi",0600000US2811792745,4,4Mar,MARIETTA,840,False,MARIETTA COMMUNITY CENTER,36 CR 4060 MARIETTA MS 38856
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 4, Prentiss County, Mississippi",0600000US2811792745,4,4NS,NEW SITE,724,True,NEW BETHEL CHURCH OF CHRIST,11 CR 3269 NEW SITE MS 38859
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 5, Prentiss County, Mississippi",0600000US2811793483,5,5HCNH,HILLS CHAPEL- NEW HOPE,1202,False,BUNKOM HILL FIRE DEPARTMENT,26 CR 3301 BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 5, Prentiss County, Mississippi",0600000US2811793483,5,5NB,NORTH BOONEVILLE/SUNFLOWER PARK,1144,False,EASTSIDE COMMUNITY CENTER,406 N. GENERAL COLLINS DR. BOONEVILLE MS 38829
PRENTISS,"Prentiss County, Mississippi",0500000US28117,"District 5, Prentiss County, Mississippi",0600000US2811793483,5,5OH,CAIRO,473,False,CAIRO FIRE DEPARTMENT,654 HIGHWAY 365 BOONEVILLE MS 38829
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,1,CRENSHAW,210,False,HOLLY GROVE MBC,601 JONES STREET CRENSHAW MS 38621
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,10,WEST LAMBERT,531,True,LAMBERT CHURCH OF CHRIST,1070 CAFFEY RD LAMBERT MS 38643
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,11,NORTH LAMBERT,169,False,QUITMAN HEAD START CENTER,648 MCDAVID AVE LAMBERT MS 38643
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,12,LAMBERT,483,False,LAMBERT CITY HALL,831 SCOTT AVE LAMBERT MS 38643
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,13,CROWDER,336,False,CROWDER CITY HALL,450 QUITMAN AVE NORTH CROWDER MS 38622
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,2,SLEDGE,716,False,SLEDGE LIBRARY,790 MAIN ST SLEDGE MS 38670
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,6,DISTRICT 3 NORTH,497,False,MARKS COMMUNITY HOUSE,300 PECAN STREET MARKS MS 38646
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,7,NORTH WEST MARKS,824,False,QUITMAN COUNTY MIDDLE SCHOOL,450 HUMPHREY AVE MARKS MS 38646
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,8,DISTRICT 3 SOUTH,297,False,MARKS COMMUNITY HOUSE,300 PECAN STREET MARKS MS 38646
QUITMAN,"Quitman County, Mississippi",0500000US28119,,,0,9,SOUTH WEST MARKS,480,False,QUITMAN CO. VO-TECH BLDG.,1501 MARTIN LUTHER KING DR. MARKS MS 38646
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,109,WEST PEARL,1824,True,PEARSON BAPTIST CHURCH,151 S. PEARSON RD. PEARL MS 39208
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,110,CLEAR BRANCH,1066,False,CLEAR BRANCH VOLUNTEER FIRE DEPT.,2899 W MT. CREEK RD FLORENCE MS 39073
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,111,CLEARY,2057,True,CLEARY BAPTIST CHURCH,1580 FLORENCE-BYRAM RD FLORENCE MS 39073
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,112,EAST STEEN CREEK,3232,True,TRINITY BAPTIST CHURCH,128 HWY. 469 NORTH FLORENCE MS 39073
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,113,MOUNTAIN CREEK,596,True,MT CREEK BAPTIST CHURCH,1207 HWY. 469 SOUTH FLORENCE MS 39073
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,114,NORTH RICHLAND,1752,False,RICHLAND COMMUNITY CENTER,410 E. HARPER ST. RICHLAND MS 39218
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,115,SOUTH RICHLAND,3201,False,RICHLAND COMMUNITY CENTER,410 E. HARPER ST. RICHLAND MS 39218
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,116,STAR,2174,True,STAR BAPTIST CHURCH,301 MANGUM DR STAR MS 39167
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,118,WEST STEEN CREEK,2798,True,MARVIN UNITED METHODIST CHURCH,211 NORTH CHURCH STREET FLORENCE MS 39073
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 1, Rankin County, Mississippi",0600000US2812190549,1,119,BRIAR HILL,1511,True,BRIAR HILL BAPTIST CHURCH,707 HWY. 469 N FLORENCE MS 39073
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 2, Rankin County, Mississippi",0600000US2812191287,2,209,GRANT'S FERRY,3737,True,ST MARK'S METHODIST CHURCH,400 GRANTS FERRY RD. BRANDON MS 39047
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 2, Rankin County, Mississippi",0600000US2812191287,2,212,FANNIN,2164,True,FANNIN BAPTIST CHURCH,101 CHURCH RD BRANDON MS 39047
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 2, Rankin County, Mississippi",0600000US2812191287,2,215,CASTLEWOODS EAST,3545,True,WORD OF LIFE CHURCH,5401 LAKELAND DR FLOWOOD MS 39232
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 2, Rankin County, Mississippi",0600000US2812191287,2,216,CASTLEWOODS WEST,4540,True,LAKELAND PRESBYTERIAN,5212 LAKELAND DR FLOWOOD MS 39232
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 2, Rankin County, Mississippi",0600000US2812191287,2,218,RESERVOIR EAST,1680,False,COMMUNITY CENTER/FIRE STATION,2232 SPILLWAY RD. BRANDON MS 39047
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 2, Rankin County, Mississippi",0600000US2812191287,2,219,RESERVOIR WEST,2028,True,LAKESIDE PRESBYTERIAN CHURCH,2070 SPILLWAY RD BRANDON MS 39047
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 2, Rankin County, Mississippi",0600000US2812191287,2,220,NORTHSHORE,3249,True,THE WAY,498 NORTHSHORE PARKWAY BRANDON MS 39047
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,307,ANTIOCH-MAYTON,639,True,UNION BAPTIST CHURCH,1541 HWY. 13 NORTH BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,308,JOHNS,751,False,PUCKETT VOLUNTEER FIRE DEPT #2,5435 HWY 18 BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,310,CATO,1258,False,CATO FIRE STATION,2266 WADE PATRICK RD BRAXTON MS 39044
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,312,DRY CREEK,607,True,JERUSALEM MB CHURCH,446 JERUSALEM CHURCH RD BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,318,PUCKETT,750,False,PUCKETT SENIOR CENTER,118 CEMETARY RD PUCKETT MS 39151
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,321,SOUTH BRANDON,1183,True,ROBINHOOD BAPTIST CHURCH,1451 OLD LAKE RD BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,323,GREENFIELD,3414,True,BETHEL BAPTIST CHURCH,128 BETHEL CHURCH RD BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,324,BRANDON CENTRAL,1974,True,BRANDON BAPTIST CHURCH,100 BRANDON BAPTIST DR BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,325,HIGHLANDS/PATRICK FARMS,2518,False,HCC-RANKIN/ CAREER- TECHNICAL BLDG,11 COMMUNITY COLLEGE BLVD PEARL MS 39208
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 3, Rankin County, Mississippi",0600000US2812192025,3,329,BRANDON CITY HALL,5712,False,BRANDON CITY HALL,1000 MUNICIPAL DR BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,407,PISGAH,1457,False,SANDHILL LIBRARY,727 SANDHILL RD SANDHILL MS 39161
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,408,OAKDALE,3816,True,OAKDALE BAPTIST CHURCH,1872 HWY. 471 BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,409,SHILOH,355,False,SHILOH RECREATION HALL,2394 SHILOH RD PELAHATCHIE MS 39145
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,410,CROSSROADS,682,True,CROSSROADS BAPTIST CHURCH,104 CROSSROADS RD PELAHATCHIE MS 39145
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,411,LEESBURG,907,False,LEESBURG VOLUNTEER FIRE DEPT,435 HWY. 481 PELAHATCHIE MS 39145
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,412,NORTH BRANDON,3216,True,RIVERSIDE CHURCH,1127 LUCKNEY RD FLOWOOD MS 39232
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,413,EAST CROSSGATES,2661,True,FIRST UNITED PENTECOSTAL CHURCH,1368 W GOVERNMENT ST BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,414,PELAHATCHIE,2139,False,PELAHATCHIE TOWN CENTER,612 SECOND STREET PELAHATCHIE MS 39145
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,418,WEST CROSSGATES,2245,True,CROSSGATES UNITED METHODIST CHURCH,23 CROSSGATES DR BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 4, Rankin County, Mississippi",0600000US2812192763,4,419,NORTHEAST BRANDON,2865,True,PILGRIM REST MISSIONARY BAPTIST CHURCH,925 TRICKHAMBRIDGE RD BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,506,FLOWOOD LIBRARY,4241,False,FLOWOOD LIBRARY,103 WINNERS CIRCLE FLOWOOD MS 39232
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,508,ELDORADO,2614,True,PLEASANT GROVE BAPTIST CHURCH,5512 OLD BRANDON RD BRANDON MS 39042
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,509,LIBERTY*,2361,True,LIBERTY BAPTIST CHURCH,5199 LAKELAND DR FLOWOOD MS 39232
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,510,CUNNINGHAM HEIGHTS,1102,True,FIRST FREE WILL BAPTIST CHURCH,2412 UPPER DR PEARL MS 39208
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,512,CREST PARK,1881,True,PAUL TRUITT BAPTIST CHURCH,3705 OLD BRANDON RD PEARL MS 39208
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,515,SOUTH MCLAURIN,2403,True,MCLAURIN HEIGHTS METHODIST CHURCH,325 MARY ANN DR PEARL MS 39208
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,516,SPRINGHILL,1317,True,RANKIN CTY BAPTIST ASSN. BLDG.,200 PARK PLACE DR PEARL MS 39208
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,520,SOUTH PEARSON,1336,True,SWEET REST CHURCH OF CHRIST,215 OLD WHITFIELD RD PEARL MS 39208
RANKIN,"Rankin County, Mississippi",0500000US28121,"District 5, Rankin County, Mississippi",0600000US2812193501,5,523,CITY HALL,1942,False,PEARL CITY HALL,2420 OLD BRANDON RD PEARL MS 39208
SCOTT,"Scott County, Mississippi",0500000US28123,"District 4, Scott County, Mississippi",0600000US2812392772,4,BRANCH,BEAT 4/BRANCH,611,False,BEAT 4/BRANCH,LIBERTY FIRE DEPT 289 MEASLES RD MORTON MS 39117
SCOTT,"Scott County, Mississippi",0500000US28123,"District 4, Scott County, Mississippi",0600000US2812392772,4,CLIFTON,BEAT 4/CLIFTON,106,False,BEAT 4/CLIFTON,OLD FELLOWSHIP HALL 3034 CLIFTON HILLSBORO RD FOREST MS 39074
SCOTT,"Scott County, Mississippi",0500000US28123,"District 4, Scott County, Mississippi",0600000US2812392772,4,CONTREL,BEAT 4/CONTRELL,332,False,BEAT 4/CONTRELL,33 EAST WATKINS RD LENA MS 39094
SCOTT,"Scott County, Mississippi",0500000US28123,"District 3, Scott County, Mississippi",0600000US2812392034,3,COO/SPR,BEAT 3/COOPERVILLE/SPRINGFIELD,741,False,BEAT 3/COOPERVILLE/SPRINGFIELD,VFW #5586 NEXT TO KRACKER STATION 5228 HWY 13 SOUTH MORTON MS 39117
